entity_id,name,sanction_program
46784,"SHUPRANOV, VASILY NIKOLAEVICH",RUSSIA-EO14024
46787,"KORINETS, ANDREY STANISLAVOVICH",CYBER2
46788,"PERETYATKO, RUSLAN ALEKSANDROVICH",CYBER2
46789,"DE GEETERE, HANS",RUSSIA-EO14024
46790,"AL-HUSSEIN, TAHA OSMAN AHMED",SUDAN-EO14098
46811,"SKVORTSOV, SERGEY",RUSSIA-EO14024
46812,"KULEMEKOV, VLADIMIR",RUSSIA-EO14024
46813,"DE GEETERE, TOM",RUSSIA-EO14024
46815,"BEUN, KIMBERLEY CATRIONA LUCINDA",RUSSIA-EO14024
46816,"SALAH, SALAH ABDALLAH MOHAMED",SUDAN-EO14098
46818,"ABBAS, MOHAMED ATTA EMOULA",SUDAN-EO14098
46820,"HU, XIAOXUN",RUSSIA-EO14024
46825,"KRYLOV, VLADIMIR",RUSSIA-EO14024
46826,"BERNIKOV, BORIS OLEGOVICH",RUSSIA-EO14024
46827,"ASADULLAH, SYED",RUSSIA-EO14024
46829,"KOTEKIN, ROMAN ALEKSANDROVICH",RUSSIA-EO14024
46830,"SHAKH, NUR KHABIB",RUSSIA-EO14024
46831,"ZALEVSKII, ANDREI DENISOVICH",RUSSIA-EO14024
46832,"GUGNIN, VLADIMIR VLADIMIROVICH",RUSSIA-EO14024
46848,"DOKUCHAEV, SERGEY VLADIMIROVICH",RUSSIA-EO14024
46849,"ASAN, NIHAT ABDUL KADIR",IRAN-HR
46852,"KOCAK, ALI",IRAN-HR
46854,"YAKUTUMBA, WILLIAM AMURI",DRCONGO
46855,"RUKUNDA, MICHEL",DRCONGO
46856,"NGOMA, WILLY",DRCONGO
46858,"ALODHARI, KHALED YAHYA RAGEH",SDGT
46859,"BYABASHAIJA, JOHNSON",GLOMAG
46868,"DURI, AHMET",SDGT
46871,"DENIZ, FADI",SDGT
46877,"HAMIDIRAVARI, REZA",IRAN-HR
46879,"HUDROJ, BILAL",SDGT
46881,"KOCAK, ABDULVAHAP",IRAN-HR
46882,"RYAN, DAMION PATRICK JOHN",IRAN-HR
46883,"PEARSON, ADAM RICHARD",IRAN-HR
46884,"HU, LIANHE",GLOMAG
46888,"ARDESTANI, MOHAMMAD MAHDI KHANPOUR",IRAN-HR
46889,"FARAHANI, MAJID DASTJANI",IRAN-HR
46908,"ARDAKANI, HOSSEIN HATEFI",NPWMD] [IRGC] [IFSR
46910,"ARDAKANI, GHOLAMREZA EBRAHIMZADEH",NPWMD] [IRGC] [IFSR
46912,"SALIM, MU'MIN AL-MAWJI MAHMUD",SDGT
46914,"MOHAMMADABADI, MEHDI DEHGHANI",NPWMD] [IRGC] [IFSR
46915,"AL-SAYYID, SARAH JAMAL MUHAMMAD",SDGT
46918,"DEWANTO, AGUNG SURYA",NPWMD] [IRGC] [IFSR
46928,"ZAREE, MAJID",SDGT] [IRGC
47000,"SHAMLAKH, ZUHAIR",SDGT
47069,"AL-HADHA, NABIL ALI AHMED",SDGT
47108,"SHAMLAKH, AHMED",SDGT
47109,"SHAMLAKH, ALAA",SDGT
47110,"SHAMLAKH, IMAD YOUNES",SDGT
47130,"HIRZALLAH, SAMIR 'ABD AL-MU'IN 'ABD",SDGT
47131,"HIRZALLAH, THAIR ABD AL RAZIQ SHUKRI",SDGT
47132,"HIRZALLAH, MUHAMMAD FALLAH KAMIL",SDGT
47133,"HIRZALLAH, NA'IM KAMIL RAGHIB",SDGT
47134,"HIRZALLAH, SALAH KAMIL RAGHIB",SDGT
47149,"GUZEL, FARUK",SDGT
47168,"AL-SHABBANI, BASHEER ABDULKADHIM ALWAN",SDGT
47173,"MIKHEYCHIK, VLADIMIR VLADIMIROVICH",RUSSIA-EO14024
47177,"AL-HAMIDAWI, AWQAD MUHSIN FARAJ",SDGT
47178,"AL-'IBUDI, HOSSEIN MOANES",SDGT
47179,"AL-AZZAWI, RIYADH ALI HUSSEIN",SDGT
47185,"AL AHMAR, HAMID ABDULLAH HUSSEIN",SDGT
47195,"PIMENTEL MATA, ALBERTO",GLOMAG
47247,"ESFANJANI, ALI",IRAN-HR
47248,"NASERZADEH, MUHAMMAD REZA",IRAN-HR
47287,"MACIAS VILLAMAR, JOSE ADOLFO",ILLICIT-DRUGS-EO14059
47289,"ERMAKOV, ALEKSANDR",CYBER2
47290,"ALEKSEYEV, SERGEY SERGEYEVICH",RUSSIA-EO14024
47291,"SNITKO, ARTEM ALEKSANDROVICH",RUSSIA-EO14024
47292,"TAZUTDINOV, ILDAR RASHITOVICH",RUSSIA-EO14024
47328,"AL-'UWAYR, IBRAHIM TALAL",SDGT
47338,"ZAW, THEIN WIN",BURMA-EO14014
47339,"AL-QADIRI, MUHAMMAD ALI",SDGT
47340,"AL-TALIBI, MUHAMMAD AHMAD",SDGT
47341,"AL-ATIFI, MOHAMED",SDGT
47342,"AL-NABI, MUHAMMAD FADL ABD",SDGT
47348,"AL-MOUSSAWI, HAMAD",SDGT] [IFSR
47353,"KYAW, WIN PAING",BURMA-EO14014
47354,"HTET, THEINT WIN",BURMA-EO14014
47372,"DOUGHMAN, ADEL SAAD AL-DIN HASSAN",SDGT
47394,"LASHGARIAN, MAHDI",SDGT] [IRGC] [IFSR
47395,"LASHGARIAN, HAMID REZA",SDGT] [IRGC] [IFSR
47396,"MANSURI, MILAD",SDGT] [IRGC] [IFSR
47398,"SABERIAN, REZA MOHAMMAD AMIN",SDGT] [IRGC] [IFSR
47399,"HOMAYUNFAL, HAMID",SDGT] [IRGC] [IFSR
47441,"HAYDAR, FARHAN HUSSEIN",SDGT
47442,"AWALE, MOHAMED JUMALE ALI",SDGT
47443,"DINI, FAYSAL YUSUF",SDGT
47445,"ABDULLAHI, ABDULKADIR OMAR",SDGT
47446,"HILOWLE, OMAR SHEIKH ALI",SDGT
47460,"MOHAMED, ABDIKARIN FARAH",SDGT
47466,"ROBEL, MOHAMMED ARTAN",SDGT
47484,"SVORCAN, MARKO",RUSSIA-EO14024
47487,"DRAGAS, DRAGAN",RUSSIA-EO14024
47491,"ZAGORNOV, MAKSIM ALEKSANDROVICH",RUSSIA-EO14024
47498,"MAHAMED, HASSAN ABDIRAHMAN",SDGT
47506,"MORALES URBINA, WENDY CAROLINA",NICARAGUA
47536,"CHEPURNOI, MIKHAIL YURYEVICH",RUSSIA-EO14024
47551,"MOLOTOV, IGOR YEVGENYEVICH",RUSSIA-EO14024
47577,"NAJAFI, SEYED ABOTALEB",SDGT
47580,"KOSTIN, VLADISLAV VYACHESLAVOVICH",RUSSIA-EO14024
47581,"MIRDAMADI, POURIA",SDGT
47590,"KHADEMI, MOHAMMAD REZA",SDGT
47616,"GAFAR ZADA, MEHTI",RUSSIA-EO14024
47637,"LUZHANSKAYA, ANNA YURYEVNA",RUSSIA-EO14024
47669,"AL-NASHIRI, IBRAHIM",SDGT
47679,"POGIBLOV, GEORGII SEMENOVICH",RUSSIA-EO14024
47680,"SUNGATOV, ARTUR RAVILEVICH",CYBER2
47682,"KONDRATIEV, IVAN GENNADIEVICH",CYBER2
47699,"RI, TONG HYOK",NPWMD
47701,"YU, PU UNG",NPWMD
47704,"FALAHZADEH, MOHAMMAD REZA",SDGT] [IRGC] [IFSR
47715,"ABDRAKHMANOV, FARID KHABIBULLOVICH",RUSSIA-EO14024
47722,"SYCHUGOV, ALEKSANDR VIACHESLAVOVICH",RUSSIA-EO14024
47726,"COPEICHIN, VALERII",RUSSIA-EO14024
47727,"DRONOV, EVGENII ANATOLEVICH",RUSSIA-EO14024
47729,"PORKHACHEV, NIKOLAY VLADIMIROVICH",RUSSIA-EO14024
47731,"DIEGELMANN, FRITZ",RUSSIA-EO14024
47732,"DIEGELMANN, AXEL PAUL",RUSSIA-EO14024
47733,"DIEGELMANN, BERND GUENTER",RUSSIA-EO14024
47739,"PIKALOV, KONSTANTIN ALEXANDROVICH",RUSSIA-EO14024
47742,"NABOKOV, YURI ALEXANDROVICH",RUSSIA-EO14024
47744,"TENSIN, ALEXEY VASILYEVICH",RUSSIA-EO14024
47750,"KUDRYAVTSEV, GENNADY IVANOVICH",RUSSIA-EO14024
47756,"TROSHEV, ANDREJ NIKOLAEVICH",RUSSIA-EO14024
47770,"ELIZAREV, ANTON OLEGOVICH",RUSSIA-EO14024
47773,"PINIGIN, PAVEL IVANOVICH",RUSSIA-EO14024
47777,"DUDAEV, AKHMED MAKHMUDOVICH",RUSSIA-EO14024
47779,"ORLOV, STANISLAV ALEXANDROVICH",RUSSIA-EO14024
47782,"KHROMOV, VLADIMIR VIKTOROVICH",RUSSIA-EO14024
47787,"TURKANOV, MIKHAIL VIKTOROVICH",RUSSIA-EO14024
47808,"KALEDINA, DIANA EVGENEVNA",RUSSIA-EO14024
47810,"TALAI, ALEXEY KONSTANTINOVICH",RUSSIA-EO14024
47814,"ZHAO, GUANGZONG",CYBER2
47818,"NI, GAOBIN",CYBER2
47819,"STRUKOV, KONSTANTIN IVANOVICH",RUSSIA-EO14024
47821,"SPICHAK, MIKHAIL GRIGORYEVICH",RUSSIA-EO14024
47825,"SMIRNOV, MAXIM YURYEVICH",RUSSIA-EO14024
47830,"BULYUK, VITALIY VIKTOROVICH",RUSSIA-EO14024
47834,"BARKHATNOVA, ALLA VIKTOROVNA",RUSSIA-EO14024
47881,"GORDEEV, SERGEY EDUARDOVICH",RUSSIA-EO14024
47904,"LOBAEV, VLADISLAV YEVGENYEVICH",RUSSIA-EO14024
47907,"LOBAEV, NIKOLAY YEVGENYEVICH",RUSSIA-EO14024
47911,"LOBAEVA, ELENA ANATOLYEVNA",RUSSIA-EO14024
47915,"KOZHEVNIKOV, VYACHESLAV EVGENEVICH",RUSSIA-EO14024
47920,"NIKONOV, VASILI VLADISLAVOVICH",RUSSIA-EO14024
47928,"CHERNET, YEVGENIY OLEGOVICH",RUSSIA-EO14024
47933,"CHERNET, YELENA LVOVNA",RUSSIA-EO14024
47947,"GANCHEV, VITALIY KONSTANTINOVICH",RUSSIA-EO14024
47951,"GRYZLOV, BORIS VYACHESLAVOVICH",RUSSIA-EO14024
47965,"KOMAROV, ANDREY ILYICH",RUSSIA-EO14024
47996,"MEZENTSEV, DMITRIY FEDOROVICH",RUSSIA-EO14024
48035,"CARRASCO LEYVA, JOSEFA YADIRA",ILLICIT-DRUGS-EO14059
48039,"TAUBER, MARINA",RUSSIA-EO14024
48046,"NIETO FIERRO, HEBER",ILLICIT-DRUGS-EO14059
48048,"ORTEGA GALLEGOS, JORGE ADRIAN",ILLICIT-DRUGS-EO14059
48049,"SALAS AGUAYO, JESUS",ILLICIT-DRUGS-EO14059
48050,"AGUAYO, ADRIAN",ILLICIT-DRUGS-EO14059
48060,"DILIAN, TAL JONATHAN",CYBER2
48066,"TIRADO ANDRADE, JESUS",ILLICIT-DRUGS-EO14059
48068,"NUNEZ HERRERA, ALAN GABRIEL",ILLICIT-DRUGS-EO14059
48070,"MARIN GONZALEZ, PORTHOS",ILLICIT-DRUGS-EO14059
48071,"MARIN GONZALEZ, ARTURO D'ARTAGNAN",ILLICIT-DRUGS-EO14059
48073,"ROBLEDO ARREDONDO, ADILENE MAYRE",ILLICIT-DRUGS-EO14059
48075,"ROBLEDO ARREDONDO, IVAN YARETH",ILLICIT-DRUGS-EO14059
48077,"VERGARA MEZA, EDY",ILLICIT-DRUGS-EO14059
48079,"VERGARA MEZA, ALEXIS",ILLICIT-DRUGS-EO14059
48081,"LEON VALDEZ, JESUS MANUEL",ILLICIT-DRUGS-EO14059
48083,"LIZARRAGA MARTINEZ, VICTOR",ILLICIT-DRUGS-EO14059
48085,"LARRANAGA HERRERA, JESUS NORBERTO",ILLICIT-DRUGS-EO14059
48087,"VERDUZCO CASTRO, ROLANDO",ILLICIT-DRUGS-EO14059
48088,"GARCIA VELAZCO, JORGE ALEJANDRO",ILLICIT-DRUGS-EO14059
48090,"GONZALEZ CORDERO, MAYRA GISEL",ILLICIT-DRUGS-EO14059
48091,"LIZARRAGA SANCHEZ, KARLA GABRIELA",ILLICIT-DRUGS-EO14059
48099,"RAKITIN, IGOR BORISOVICH",RUSSIA-EO14024
48100,"BOYARINEV, VALERIY GENNADEVICH",RUSSIA-EO14024
48101,"KALININ, VADIM KONSTANTINOVICH",RUSSIA-EO14024
48122,"KAIGORODOV, IGOR VENIAMINOVICH",RUSSIA-EO14024
48124,"BUKANOV, TIMUR EVGENYEVICH",RUSSIA-EO14024
48159,"AL-DAMMAMI, HUSSEIN AHMAD 'ABDALLAH AHMAD HUSSEIN",SDGT
48160,"MNANGAGWA, AUXILLIA",GLOMAG
48161,"TAPFUMANEYI, ASHER WALTER",GLOMAG
48184,"AYASH, MUSTAFA",SDGT
48185,"SULTANA, AOZMA",SDGT
48201,"MAC DONALD, BRETT WARRICK",RUSSIA-EO14024
48202,"LOUW, SHAUN",RUSSIA-EO14024
48220,"CHOE, CHOL RYONG",NPWMD
48239,"AL-KAHLUT, HUDHAYFA SAMIR 'ABDALLAH",SDGT
48240,"ABU SHANAB, WILLIAM",SDGT
48241,"'AZZAM, KHALIL MUHAMMAD",SDGT
48242,"FARHAT, BARA'A HASAN",SDGT
48248,"SHAHMARI GHOJEH BIKLO, ROSTAM",NPWMD] [IFSR
48250,"INANLU, MITRA",NPWMD] [IFSR
48252,"KANOGLU, HIDAYET",NPWMD
48253,"NIYAZOV, MUHAMMAD IBROHIMJON",SDGT
48255,"MIRZOEV, MUHAMMADYUSUF ALISHER OGLI",SDGT
48256,"ISMAILOV, OLIMKHON MAKHMUDJON UGLI",SDGT
48262,"JON, YUN GUN",DPRK2
48264,"GOK, MAHMUT",NPWMD] [IFSR
48267,"HAN, CHOL MAN",DPRK3
48268,"O, IN CHUN",DPRK
48269,"JONG, SONG HO",DPRK4
48283,"KARIMI, MAZIAR",NPWMD] [IFSR
48302,"AL-LAW, TAWFIQ MUHAMMAD SA'ID",SDGT
48303,"AL-DJ, MAHMOUD ABDULILAH",PAARSSR-EO13894
48306,"AL-KAYALI, TAHER",PAARSSR-EO13894
48316,"DAVID, YAFI",PAARSSR-EO13894
48321,"YOUSSEF, ADNAN MAHMOUD",SDGT
48323,"AL-ZEIN, MAZEN HASSAN",SDGT
48324,"YURCHIK, OLEG",BELARUS-EO14038
48325,"MOUKALLED, FIRAS HASAN",SDGT
48326,"MUSHANTAF, ANDRIYAH SAMIR",SDGT
48327,"AKSIANCHUK, ALIAKSANDRA",BELARUS-EO14038
48328,"MANSUR, BASHIR IBRAHIM",SDGT
48331,"BRAIM, DMITRY",BELARUS-EO14038
48340,"MALDONADO BUSTOS, RODOLFO",ILLICIT-DRUGS-EO14059
48341,"RAMIREZ CARRERA, JOSUE",ILLICIT-DRUGS-EO14059
48342,"LOPEZ HERNANDEZ, JOSUE",ILLICIT-DRUGS-EO14059
48343,"DURAN ALVAREZ, DAVID",ILLICIT-DRUGS-EO14059
48344,"TABARES MARTINEZ, URIEL",ILLICIT-DRUGS-EO14059
48382,"RAYYA, SAMER",BELARUS-EO14038
48383,"DEIRY, MOHAMAD MAJD",BELARUS-EO14038
48384,"ALI, ALHAITHAM AL",BELARUS-EO14038
48385,"PROTOPOVICH, TATYANA",BELARUS-EO14038
48386,"YAGMUR, NORA",BELARUS-EO14038
48391,"ARZATE GOMEZ, KEVIN",ILLICIT-DRUGS-EO14059
48392,"CAMACHO GOICOCHEA, EUCLIDES",ILLICIT-DRUGS-EO14059
48393,"OCHOA LAGUNES, LUCIO",ILLICIT-DRUGS-EO14059
48547,"TONG, PEIJI",ILLICIT-DRUGS-EO14059
48581,"CHARHEIKA, SIARHEI",BELARUS-EO14038
48602,"MIKHALTSOU, DZMITRY",BELARUS-EO14038
48603,"KHOROSHEV, DMITRY YURYEVICH",CYBER2
48604,"SELIVERSTOV, IVAN VLADIMIROVICH",RUSSIA-EO14024
48606,"MOZHAYEV, YEGOR IGORYEVICH",RUSSIA-EO14024
48631,"AL-ZEER, MAJED",SDGT
48642,"NASAB, ALIREZA SHAFIE",SDGT] [IRGC] [IFSR
48643,"HARUNI, HOSEIN MOHAMMAD",SDGT] [IRGC] [IFSR
48645,"SALMANI, KOMEIL BARADARAN",SDGT] [IRGC] [IFSR
48647,"RAHMAN, REZA KAZEMIFAR",SDGT] [IRGC] [IFSR
48650,"ABUTALEBI, MOHAMMAD SADEGH",NPWMD] [IRGC] [IFSR
48651,"ABUTALEBI, ALI ASGHAR",NPWMD] [IRGC] [IFSR
48652,"NAJAFI, ALI HABIBI",NPWMD] [IFSR
48663,"DICKO, JAFAR",HOSTAGES-EO14078
48670,"EBRAHIMI FORUSHANI, HAMID HAJJI",SDGT] [IRGC] [IFSR
48671,"SARTAJI, ABBAS",SDGT] [IRGC] [IFSR
48672,"FATEHI, MOHAMMAD SADEGH",SDGT] [IRGC] [IFSR
48673,"ZAVARAKI, HADI JAMSHIDI",SDGT] [IRGC] [IFSR
48674,"RAMSHEH, ALI REZA NURIAN",SDGT] [IRGC] [IFSR
48675,"TURANLU, MOHSEN SAYYADI",SDGT] [IRGC] [IFSR
48676,"AL-TAF, ALI ASGHAR",SDGT] [IRGC] [IFSR
48677,"NAHAR DANI, REZA",SDGT] [IRGC] [IFSR
48678,"NAGHNEH, MEHDI GHAFFARI",SDGT] [IRGC] [IFSR
48679,"MOSHKANI, ABOLFAZL RAMAZANZADEH",SDGT] [IRGC] [IFSR
48680,"ARAMBUNEZHAD, HASAN",SDGT] [IRGC] [IFSR
48681,"AZIZKHANI, ESMA'IL",SDGT] [IRGC] [IFSR
48683,"DEHGHAN, MAJID",SDGT] [IRGC] [IFSR
48697,"KHOUIER, HAMAMA OULD",SDGT] [HOSTAGES-EO14078
48698,"HAMMADA, HUSSEIN OULD",SDGT] [HOSTAGES-EO14078
48699,"BELHIRECHE, MESSAOUD",SDGT
48700,"AL-LIBI, TALHA",SDGT
48701,"HE, JIAXUAN",ILLICIT-DRUGS-EO14059
48704,"LABIN, RUSLAN VIKTOROVICH",RUSSIA-EO14024
48705,"LABIN, VIKTOR GENNADEVICH",RUSSIA-EO14024
48706,"LABIN, ROMAN VIKTOROVICH",RUSSIA-EO14024
48724,"BAKHSHAYESH, HOSSEIN",SDGT] [IFSR] [RUSSIA-EO14024
48725,"MIRZAI KONDORI, KAZEM",SDGT] [IFSR] [RUSSIA-EO14024
48726,"ABDULAHI FARD, HOJAT",SDGT] [IFSR] [RUSSIA-EO14024
48731,"ABDI ASJERD, ABBAS",NPWMD] [IRGC] [IFSR
48732,"VAHABZADEH MOGHADAM, SEYED MOHSEN",NPWMD] [IRGC] [IFSR
48736,"ABDI ASJERD, ZAHRA",NPWMD] [IRGC] [IFSR
48752,"PETROV, EVGENII STANISLAVICH",RUSSIA-EO14024
48754,"BUTRYM, NATALLIA",RUSSIA-EO14024
48761,"LITVYAKOVA, ANZHELIKA ANATOLYEVNA",RUSSIA-EO14024
48765,"ALIYEV, YEVGENI",RUSSIA-EO14024
48766,"MAKAROV, SERGEI VYACHESLAVOVICH",RUSSIA-EO14024
48767,"GAVRYUCHENKOV, ANDREI VIKTOROVICH",NPWMD] [RUSSIA-EO14024
48774,"BULYGIN, YAROSLAV VIKTOROVICH",NPWMD] [RUSSIA-EO14024
48776,"ALIYEV, JAHANGIR YEVGENYEVICH",RUSSIA-EO14024
48778,"PANKRASHKIN, ALEKSEI VLADIMIROVICH",RUSSIA-EO14024
48784,"EIDI ASHJERDI, HAMID",NPWMD] [IFSR
48785,"MORADIPOUR, MOHAMMAD ALI",NPWMD] [IFSR
48811,"BREDIKHIN, ALEKSEI VIKTOROVICH",RUSSIA-EO14024
48829,"CONTEH, ABDUL KARIM",TCO
48830,"ROBLERO PIVARAL, VERONICA",TCO
48832,"KAMARA, ISSA",TCO
48836,"PIDOUKOU, PASAMAN FRANCIS MARIN ABBE",TCO
48852,"LUKIN, SERGEY ANATOLYEVICH",RUSSIA-EO14024
48854,"DUBONOSOV, ALEKSEY GENNADIEVICH",RUSSIA-EO14024
48855,"PITIKOV, SERGEY VIKTOROVICH",RUSSIA-EO14024
48857,"KASHIN, VALERY MIKHAILOVICH",RUSSIA-EO14024
48859,"SDOBNOV, ALEXEY BORISOVICH",RUSSIA-EO14024
48871,"MUKHANOV, ALEKSANDR ALEKSANDROVICH",RUSSIA-EO14024
48872,"KONOVEEV, YURIY",RUSSIA-EO14024
48873,"LISYUK, ALEKSEY VASILYEVICH",RUSSIA-EO14024
48875,"YAKOVLEV, PAVEL ALEXANDROVICH",RUSSIA-EO14024
48876,"ROSHCHUPKIN, VLADIMIR NIKOLAEVICH",RUSSIA-EO14024
48879,"VOLOGDIN, BORIS YAKOVLEVICH",RUSSIA-EO14024
48884,"TERLIKOV, ANDREY LEONIDOVICH",RUSSIA-EO14024
48921,"DEMOYA HERNANDEZ, JOSE MIGUEL",ILLICIT-DRUGS-EO14059
48922,"SANCHEZ SANCHEZ, JOSE GONZALO",ILLICIT-DRUGS-EO14059
48926,"CELIS DURANGO, ALEXANDER",ILLICIT-DRUGS-EO14059
48952,"CHEN, TING",RUSSIA-EO14024
48980,"BELOGLAZOV, DMITRII ALEKSANDROVICH",RUSSIA-EO14024
48986,"GAZARYAN, RAFAEL ANATOLYEVICH",DPRK
48987,"BUDNEV, ALEKSEY",DPRK
49000,"ACOSTA OVALLE, DIEGO",ILLICIT-DRUGS-EO14059
49002,"MOHAMED, OSMAN MOHAMED HAMID",SUDAN-EO14098
49003,"GIBRIL, ALI YAGOUB",SUDAN-EO14098
49025,"ARREDONDO PINZON, GRISELDA MARGARITA",ILLICIT-DRUGS-EO14059
49026,"FOUBERT CADENA, XEYDA DEL REFUGIO",ILLICIT-DRUGS-EO14059
49031,"NOORAHMADI, MASOUD",SDGT] [IRGC] [IFSR
49032,"EINI SARKALLEH, GHOLAMREZA",SDGT] [IRGC] [IFSR
49033,"ZARE, ALI",SDGT] [IRGC] [IFSR
49038,"ARULDHAS, JOHN BRITTO",SDGT
49060,"PANDEY, VIVEK ASHOK",SDGT
49062,"SANCHEZ MARTINEZ, EMILIANO",ILLICIT-DRUGS-EO14059
49073,"AL-JAMAL, 'ABDALLAH NAJIB AHMAD",SDGT
49082,"CHAVARRIA BARRE, WILMER GEOVANNY",ILLICIT-DRUGS-EO14059
49100,"BISIMWA, BERTRAND",DRCONGO
49130,"CHICHENEV, ALEXEY",RUSSIA-EO14024
49140,"THOMAS, MAE TOUSSAINT",GLOMAG
49148,"MOHAMED, NAZAR",GLOMAG
49149,"MOHAMED, AZRUDDIN INTIAZ",GLOMAG
49159,"KHAJEH FARD, AFSHIN",NPWMD] [IFSR
49204,"ANISIMOV, ANDREI ANDREEVICH",RUSSIA-EO14024
49261,"VEJDELAND, TOR FREDRIK",SDGT
49270,"OBERG, PAR",SDGT
49274,"EKLUND, LEIF ROBERT",SDGT
49298,"BADIKOV, ALEXEY",RUSSIA-EO14024
49350,"SUDAKOV, ANDREY DMITRIYEVICH",RUSSIA-EO14024
49351,"XIAOLU, MU",RUSSIA-EO14024
49358,"AL-WAZIR, ALI ABD-AL-WAHHAB MUHAMMAD",SDGT
49360,"LEVIN, NIKOLAI ALEKSANDROVICH",RUSSIA-EO14024
49361,"AL-HAIFI, MUAADH AHMED MOHAMMED",SDGT
49370,"TANCHEV, ALEKSANDR VASILYEVICH",RUSSIA-EO14024
49380,"MIKLASHEVICH, VALYANTSIN ALFREDAVICH",RUSSIA-EO14024
49383,"ZHILKIN, VIKTOR NIKOLAEVICH",RUSSIA-EO14024
49402,"CHOUDHARY, SANDEEP SINGH",SDGT] [IFSR
49408,"LAVRIK, VALENTINA VASILEVNA",RUSSIA-EO14024
49416,"GUTSUL, YEVGENIYA ALEKSANDROVNA",RUSSIA-EO14024
49418,"KUSOV, IVAN SERGEYEVICH",RUSSIA-EO14024
49422,"VOLKOVA, OLGA VLADIMIROVNA",RUSSIA-EO14024
49428,"BODYAKO, ALEKSANDR MIKHAILOVICH",RUSSIA-EO14024
49443,"YURASOV, SERGEY PAVLOVICH",RUSSIA-EO14024
49453,"VARSHAVSKIY, BORIS NIKOLAEVICH",RUSSIA-EO14024
49454,"BORODAYEV, ALEKSANDR NIKOLAYEVICH",RUSSIA-EO14024
49474,"TRACHUK, ARKADY VLADIMIROVICH",RUSSIA-EO14024
49489,"SELEZNEV, KIRILL GENNADIEVICH",RUSSIA-EO14024
49490,"TYTSYK, SIARHEI",RUSSIA-EO14024
49495,"SHVENK, INNA VOLODYMYRIVNA",RUSSIA-EO14024
49497,"NAGORNY, NIKITA VLADIMIROVICH",RUSSIA-EO14024
49509,"PERESELYAK, ELENA ALEKSANDROVNA",RUSSIA-EO14024
49511,"MANKO, DMITRY YURYEVICH",RUSSIA-EO14024
49515,"SHPAKOV, OLEG PETROVICH",RUSSIA-EO14024
49530,"WU, YI XUAN",RUSSIA-EO14024
49531,"YANBORISOV, BULAT AKHATOVICH",RUSSIA-EO14024
49532,"LEE, LAP SHUN",RUSSIA-EO14024
49543,"ALIKHANOV, DMITRII VLADIMIROVICH",RUSSIA-EO14024
49544,"YANBORISOV, AMIR BULATOVICH",RUSSIA-EO14024
49567,"KHAMIRZAEV, ADAM",SDGT
49581,"AL-SA'IDI, HAYDAR MUZHIR MA'LAK",SDGT
49600,"DEGTYARENKO, DENIS OLEGOVICH",CYBER2
49601,"PANKRATOVA, YULIYA VLADIMIROVNA",CYBER2
49603,"CAZARIN MOLINA, IVAN",ILLICIT-DRUGS-EO14059
49604,"NAIM, BASEM",SDGT
49605,"CAZARIN MOLINA, CESAR",ILLICIT-DRUGS-EO14059
49606,"HAMAD, GHAZI",SDGT
49607,"MARI, SALAMA AZIZ MUHAMMAD",SDGT
49608,"AKARI, MUSA DAUD MUHAMMAD",SDGT
49609,"GHANIMAT, ABD AL-RAHMAN ISMAIL ABD AL-RAHMAN",SDGT
49610,"NAZZAL, MOHAMMAD",SDGT
49626,"SALYGA, VYACHESLAV",SDGT
49664,"NOURIAN, SIAVASH",SDGT] [IFSR
49672,"NAJIBI, SEYYED MOHAMMAD MOSANNA'I",SDGT] [IFSR
49678,"JALALIAN, RAMIN",SDGT] [IFSR
49691,"MIR MOHAMMAD ALI, SEYYED REZA",SDGT] [IFSR
49720,"BANUELOS RAMIREZ, JUAN CARLOS",ILLICIT-DRUGS-EO14059
49722,"LOPEZ ESCOBAR, RONALDO GALINDO",TCO
49723,"LOPEZ AMBROSIO, WHISKEY HANS",TCO
49724,"HERNANDEZ VANEGAS, KAREN STEFANY",TCO
49726,"TABAK, VLADIMIR GRIGORYEVICH",RUSSIA-EO14024
49741,"SHI, QIANPEI",NPWMD
49742,"CHEN, TIANXIN",NPWMD
49743,"SHI, ANHUI",NPWMD
49744,"WANG, DONGLIANG",NPWMD
49746,"HAN, DEJIAN",NPWMD
49747,"RIVERA IBARRA, GERARDO",ILLICIT-DRUGS-EO14059
49759,"SEMATAMA, CHARLES",DRCONGO
49760,"KINGSTON, LAWRENCE KANYUKA",DRCONGO
49763,"DU, JIAXIN",NPWMD
49765,"RODRIGUEZ HERNANDEZ, JOSE SAUL",ILLICIT-DRUGS-EO14059
49766,"MEDINA DIAZ, DOMINGO",ILLICIT-DRUGS-EO14059
49767,"ALVARADO CASTILLO, GERARDO",ILLICIT-DRUGS-EO14059
49798,"HERRERA MEDINA, BRANDON ERNESTO",ILLICIT-DRUGS-EO14059
49799,"ESTRADA MEDINA, SANTOS ALDAIR",ILLICIT-DRUGS-EO14059
49801,"CAZARIN RAMOS, JAHIR",ILLICIT-DRUGS-EO14059
49803,"RIVERA GARCIA, PATRICIA",ILLICIT-DRUGS-EO14059
49828,"ORLOFF, ALEXANDRE",RUSSIA-EO14024
49836,"ZHUANG, LIANG",SDGT
49838,"BIN AHMAD, MOHAMMAD ROSLAN",SDGT
49847,"ABDOLLAHI, MOHAMMAD",NPWMD] [IFSR
